-3.276772359043506100e+01,-3.533007254616641113e+00,1.563197808755423779e+01,-2.676579761154135095e+00,2.054422388254309695e+01,-1.040507836668624719e+01,-8.285311322307782333e-01,5.237069533658433862e+00,-1.269799113371997024e+00,5.360570590786601919e+00,-1.031509667985087830e+01,-7.446022238842752161e-01,5.244810062454886790e+00,-1.131459666862604685e+00,5.493970662184209708e+00,-1.586907834858503996e+01,-1.887935425154013913e+01,-4.739778679931719196e+00,1.379158784490979883e+01,-7.509872448062698602e+00,-1.559643509734396138e+00,-2.865203277425510819e+01,-8.438002057768880348e+00,6.700158900603465639e+00,1.216650840259829280e+01,9.495467631550317478e+00,-1.491029823954388878e+00,-8.919648696378761343e+00,-6.445210765594515223e+00,1.056674979998598651e+01,-6.386562503278867098e+00,-3.846804484751993769e+00,-2.260059587662423652e+00,3.372557717129359478e+00,-2.508911795800376154e+00,-1.079610347270885340e+00,-7.073367651653398980e+00,-1.822926902665562121e+00,6.914614629821446146e-01,2.328979330997842823e+00,2.540814822485219504e-01,-2.690148442825828767e-01,-2.447513752645417817e+00,-6.725979128071760682e-01,1.502952405925106927e+00,-6.179677692381061682e+00,-3.899252677856345883e+00,-2.111021814035242361e+00,3.580196951075012457e+00,-2.286623148974162412e+00,-1.176904112843987438e+00,-7.457071161342567756e+00,-1.890014036591233682e+00,1.120784052000512121e+00,2.594206277293228613e+00,1.928038079399540805e-01,-9.518982380157875456e-02,-2.515062931694160842e+00,-6.421820394326841486e-01,1.759714103198071644e+00
-3.337766521575736789e+01,-4.502989689603413836e+00,1.562371095285836553e+01,-2.368474412700184217e+00,2.146357941326486696e+01,-1.051725437679032105e+01,-9.346107929522869950e-01,5.294362296452151284e+00,-1.116670578001917713e+00,5.637028177161977460e+00,-1.030755704981550736e+01,-8.526449240014379871e-01,5.070844290721854719e+00,-1.114985306836606016e+00,5.745109722197002888e+00,-1.366047531124134728e+01,-1.815200868352320995e+01,-5.177240223849171485e+00,1.399243596039874227e+01,-8.000811632576796839e+00,-9.353074361543360915e-01,-2.918593116977384838e+01,-1.314931094078873919e+01,8.680035840856675122e+00,1.211408553757035023e+01,9.143622227902934441e+00,7.046657796464915746e-01,-6.342346353615964993e+00,-5.777898299916389924e+00,9.392456137084636225e+00,-6.341065787761453798e+00,-3.459117605435515497e+00,-2.606425487402909358e+00,3.540781380957962909e+00,-2.735820791874965519e+00,-1.010717568741246408e+00,-7.519644633410916157e+00,-2.304945499410829157e+00,9.255478915343090529e-01,2.390643532001544003e+00,3.797697491865184571e-01,-1.561681520915871868e-01,-2.140006296020334098e+00,-1.726707871198842337e-01,1.321584365362814539e+00,-6.051361801058145140e+00,-3.839699222522942712e+00,-1.942776232145530635e+00,3.694853672043459714e+00,-2.031039093462104095e+00,-9.844869371520407197e-01,-7.702101143223112345e+00,-1.576930957496657904e+00,1.024503939541839381e+00,2.408098754862595836e+00,1.011301422537797257e-01,-5.253552887425733120e-01,-3.087054418361827590e+00,-4.938733790733204065e-01,1.919360448771777250e+00
-3.291385978601373807e+01,-3.348474591119198429e+00,1.609021382184623405e+01,-1.804113157069868745e+00,2.156262184567662032e+01,-1.044391190935830238e+01,-6.935552408162333204e-01,5.438681055783506579e+00,-9.031140445952599016e-01,5.776258707657944136e+00,-1.037321749192418174e+01,-6.946878982494727461e-01,5.299996096625704034e+00,-9.765182668488979756e-01,5.774713816468215022e+00,-1.715135702138693219e+01,-1.879991371543347967e+01,-4.560355235121098971e+00,1.537959261255256571e+01,-6.413370318976133078e+00,-2.941651552800873759e+00,-2.972280331952246613e+01,-7.992093033497310373e+00,5.974311191561163525e+00,1.456958749641756157e+01,9.882885468324609235e+00,-2.825654202087865219e+00,-8.409942281426076249e+00,-6.023983933799142321e+00,1.253711272698421553e+01,-6.346267755775055974e+00,-3.839712105111962259e+00,-2.223629879831420908e+00,3.799640848553136774e+00,-2.143796758737693153e+00,-1.347146577868822526e+00,-7.868758630277362442e+00,-1.736619910910791820e+00,9.062961686515961235e-01,2.740949664316331358e+00,4.978494500992091121e-01,-4.810557076803942955e-01,-2.715189679538779988e+00,-3.397301850533373524e-01,2.190148018733919066e+00,-6.287782761867004133e+00,-3.471784121509602361e+00,-2.349024696535439993e+00,3.391799242267083070e+00,-2.696931563460646775e+00,-1.294954650714759570e+00,-7.624203205003937001e+00,-1.814069506884987693e+00,8.203210512582255198e-01,2.610581479843860908e+00,4.245845664730725499e-02,-1.912906634975937992e-01,-2.302587169425757807e+00,-3.006683620034650284e-01,1.195607825452960515e+00
-3.261956835082559536e+01,-3.511579006808558834e+00,1.580647427609140365e+01,-1.591395961557265482e+00,2.165954189180627054e+01,-1.032365575076051734e+01,-6.451139864177660721e-01,5.349701478369251362e+00,-1.000636525278893130e+00,5.507708153675157092e+00,-1.015448736837809918e+01,-4.899923914780688339e-01,5.215402853234873071e+00,-1.128521833547677877e+00,5.395059097748737820e+00,-1.488800986424286954e+01,-1.985177605940605261e+01,-3.932240709336596751e+00,1.414505202779798232e+01,-8.303787275740994289e+00,-1.679857405306331097e+00,-2.869718756370311752e+01,-1.129169853275651825e+01,7.959272585641603115e+00,1.313505399098284521e+01,1.041107316864547450e+01,2.138310494373665271e-01,-6.099106177713864874e+00,-6.741546383163071532e+00,1.002123703527239940e+01,-6.436512062303092030e+00,-3.973141751718236581e+00,-2.395150263092625131e+00,3.638403614742793835e+00,-3.059524631525531557e+00,-1.235604515261286007e+00,-6.978336610158543785e+00,-2.680509442933062036e+00,1.069023593408486850e+00,2.591835855663139121e+00,7.285874627394166581e-01,1.430649012799786457e-01,-1.813622142469681897e+00,-6.471359603728448207e-01,1.414289243832774767e+00,-6.094084238385190311e+00,-4.040611651464787180e+00,-1.979466286869263625e+00,3.574389633623439533e+00,-2.315704344456761987e+00,-1.424638389329603516e+00,-7.126385176464673954e+00,-2.033661078639488640e+00,7.221677607467192894e-01,2.613470622136111032e+00,1.714662197920457098e-01,-3.195871175255153296e-01,-2.624869566068975146e+00,-8.126463996450643545e-01,1.723843707019923732e+00
-3.258639673554316118e+01,-3.011939739051628262e+00,1.579034326606900329e+01,-2.279321880793858224e+00,2.086836368448191337e+01,-1.034824159219515849e+01,-6.324742658214698166e-01,5.316728046926908924e+00,-1.127512255870939839e+00,5.434466972789530281e+00,-1.032390399783210277e+01,-5.631774287504349719e-01,5.395485194687744013e+00,-9.331696720388640287e-01,5.613960575342335169e+00,-1.435023845036410428e+01,-1.887137908062742042e+01,-5.006482128709537349e+00,1.443618296664560674e+01,-7.307870549066947774e+00,-8.444333995869529597e-01,-2.903801278814782805e+01,-1.131597351865271683e+01,8.403903677428900210e+00,1.175979254621326753e+01,9.361288839183105281e+00,-5.979161059997023520e-01,-8.907393718136866312e+00,-6.209371427193079107e+00,1.056690980816597047e+01,-6.101967770966717275e+00,-3.501565502625746173e+00,-2.395211863741057545e+00,3.649135444997021249e+00,-2.460026696217760822e+00,-1.140047505272577144e+00,-7.320661441267149350e+00,-2.398429938354008417e+00,1.095475037066150348e+00,2.476058322209369056e+00,3.285468667992638148e-01,-1.689654784397167653e-01,-2.532901277664135087e+00,-3.116817383305429678e-01,1.730817136725557592e+00,-6.035443350555069308e+00,-3.826099490089963417e+00,-2.184191461219576524e+00,3.505263911137283639e+00,-2.422468924372912724e+00,-1.223427021047597041e+00,-7.318851670298680112e+00,-2.279745809545169699e+00,1.003246731010351445e+00,2.599694610152200269e+00,3.680449496720923364e-01,-1.597002509121948632e-01,-2.380531589542253634e+00,-6.318126500759393416e-01,1.776702425818404762e+00
-3.288985941228272480e+01,-3.454699616404053764e+00,1.548885626170073060e+01,-2.791324325652202010e+00,2.090158703944771190e+01,-1.037437227865356704e+01,-6.861283491224107189e-01,5.189802884536996785e+00,-1.288482949461345672e+00,5.462685259083904121e+00,-1.024001954373568957e+01,-4.934587789771873179e-01,5.230165838997788974e+00,-1.144821406640458061e+00,5.446420057228631428e+00,-1.332419526335603166e+01,-1.796276261488358372e+01,-4.880142212059063844e+00,1.460342999431930799e+01,-6.667714511851942305e+00,-1.181235963328134853e+00,-2.950957039924420755e+01,-1.304316317781683843e+01,8.605535651355411986e+00,1.193842642373470220e+01,9.347833545770779295e+00,7.054366290821362240e-01,-7.158210882690400290e+00,-5.718932944497969295e+00,1.162172735196664242e+01,-5.957874974104426791e+00,-3.960580708195026389e+00,-2.171101374393896499e+00,3.645295727197989777e+00,-2.444129446739168987e+00,-9.356000484038252685e-01,-7.379090678668050352e+00,-2.577398137316820659e+00,1.182725999500707781e+00,2.400651806093143659e+00,4.728390205991912509e-01,1.890402363082219483e-01,-2.193445321224195776e+00,-6.873828231664637078e-01,1.742815608803508720e+00,-6.027100786455702242e+00,-3.717891743573721541e+00,-2.274766365716721861e+00,3.401559952937406983e+00,-2.662616876594805948e+00,-8.841367792542283999e-01,-7.322673133180505722e+00,-2.227958936200114870e+00,1.203454741549072393e+00,2.082238495779134890e+00,3.361358137587201478e-01,2.147628790474917504e-01,-2.390408808763742066e+00,-4.412074314440520006e-01,1.415319360733208187e+00
-3.342046238668250169e+01,-4.008910927815584557e+00,1.568839939837105035e+01,-2.037001233668162659e+00,2.228232054889266323e+01,-1.059760678729322514e+01,-9.299860513012644381e-01,5.303919155300174104e+00,-8.875959159265081055e-01,6.141235241213235163e+00,-1.041833003931645685e+01,-8.718949475260130422e-01,5.029499042911450779e+00,-1.247701699839525613e+00,5.740808307833018098e+00,-1.330269447552816153e+01,-1.812693252490873519e+01,-4.709380675142659456e+00,1.447508077563416684e+01,-7.825999834628042606e+00,-1.368731796626503572e+00,-2.968589133932597690e+01,-1.314564824430696000e+01,8.531428973228679880e+00,1.227153760944586303e+01,8.988779177375226581e+00,3.994883196736531694e-01,-7.413292295105343932e+00,-5.383617900313438120e+00,9.683659214385079039e+00,-6.045240861786915332e+00,-3.837836775869583050e+00,-2.355921379314812825e+00,3.900144816731962560e+00,-2.500148261263905436e+00,-1.098183927785902236e+00,-7.781815215773001171e+00,-2.366814297408373680e+00,1.172649432228252797e+00,2.497246310504097178e+00,3.113564913596418848e-01,-2.233256907111047795e-01,-2.840776440503909761e+00,-3.586132931850372629e-01,1.539734278074271767e+00,-6.222416406845319159e+00,-4.075432819615942392e+00,-2.141447754142467019e+00,3.709268806849381317e+00,-2.648139090612378954e+00,-1.199541584049710785e+00,-7.464722278930645771e+00,-2.268268391812392260e+00,5.516464675249845850e-01,2.733665671223586280e+00,3.740441001154642953e-01,-5.144189443461686384e-01,-2.357791894645910435e+00,-7.238316530599484544e-01,1.310456506742219585e+00
-3.238632323689598280e+01,-2.423057492928983425e+00,1.582526440798192979e+01,-1.895636102500229736e+00,2.133917289928899663e+01,-1.036685134191650626e+01,-5.751110757685953256e-01,5.294954980507304398e+00,-1.051829038241434144e+00,5.611592832763444783e+00,-1.034882732182190068e+01,-5.833922644836243565e-01,5.256639826863872322e+00,-1.169668164944069444e+00,5.491656776463891276e+00,-1.406129802144015351e+01,-1.759846006503169846e+01,-4.963533186857097768e+00,1.383782925935085295e+01,-7.975190175813687610e+00,-1.435166252800904818e+00,-2.896231994938810672e+01,-1.184168600532892057e+01,7.514635793862475488e+00,1.175693106949694311e+01,9.055540117982722848e+00,-5.004948246818470281e-01,-8.026067223521227589e+00,-5.490393175996262087e+00,1.001994821153124171e+01,-6.230457691481676719e+00,-3.322044935296841306e+00,-2.525492128048209217e+00,3.517851095713613763e+00,-2.716761437028982318e+00,-1.052587874447973304e+00,-7.364632624834288599e+00,-2.303613210329680250e+00,8.817727588604846733e-01,2.163632062466337214e+00,1.398418659671944175e-01,-1.918521672460566652e-01,-2.517212910808280135e+00,-8.656473507427528413e-02,1.241537110262013188e+00,-5.805104837378530114e+00,-3.905005241902662849e+00,-2.093539235848233648e+00,3.430488739019280864e+00,-2.137098181895553228e+00,-1.129413933504652912e+00,-7.498077294505910650e+00,-2.301077084456836452e+00,1.139186036664989077e+00,2.329868261311310640e+00,-1.419258224344256136e-01,-3.604717805651425772e-02,-2.612172636364609613e+00,-7.288461465039154374e-01,1.655248217086633167e+00
-3.260876421601784614e+01,-3.171903286769522268e+00,1.564148790994128291e+01,-2.572087292657306623e+00,2.059360345478214427e+01,-1.039980717855225123e+01,-6.674174827412125977e-01,5.317814383485315766e+00,-1.240288860294591844e+00,5.336740720748216482e+00,-1.043609891837700765e+01,-9.343226875568163559e-01,5.197313803603462290e+00,-1.168447180138736607e+00,5.532393816387867425e+00,-1.585084339765843353e+01,-2.113668737852868773e+01,-4.159088568034819744e+00,1.445360316077439222e+01,-6.716400353237435006e+00,-1.715035753888718650e+00,-2.837851713968905543e+01,-8.880740232129642919e+00,6.965254477817471646e+00,1.322877681755798029e+01,9.718867960491991198e+00,-2.040777250042263624e+00,-9.387468678916521370e+00,-8.683227048800191028e+00,1.150104054466522285e+01,-6.326902567424873780e+00,-4.248513139466366439e+00,-2.196832519400049755e+00,3.525784670495857309e+00,-2.449472885009012835e+00,-1.077812137152156735e+00,-7.131265043289850780e+00,-1.965112118401442620e+00,9.360672788290527180e-01,2.486059912339920963e+00,4.105927266702313894e-01,-3.333566101195828968e-01,-2.714424447930382289e+00,-9.850001450596563846e-01,1.728662957150078894e+00,-6.271588906148797271e+00,-3.236234407473312480e+00,-2.495773860778316422e+00,3.571496217325047517e+00,-2.133371040890329695e+00,-8.651483971359558156e-01,-7.306872344238066752e+00,-2.372734064459268488e+00,7.977439919135386193e-01,2.160368529862768394e+00,4.085390025865054398e-01,-2.831543287294759348e-01,-2.160421532560416580e+00,-2.284705572497880977e-01,2.214934435627550879e+00
-3.295564225694136695e+01,-3.061166389719517156e+00,1.563539724949960785e+01,-2.459835915192451150e+00,2.129037515135307146e+01,-1.052239914205268256e+01,-6.730305508705058948e-01,5.328824364677630321e+00,-1.113424851110200731e+00,5.690949699555623909e+00,-1.050912053405411761e+01,-7.090935636894557526e-01,5.195735760636532419e+00,-1.228376818289718564e+00,5.677138827406183808e+00,-1.437847544436168867e+01,-1.923307683851041361e+01,-4.393410431081504974e+00,1.420726936248306771e+01,-7.143829448395200288e+00,-2.297653498260401772e+00,-3.006038128622721928e+01,-9.753410533855038977e+00,6.951752466420394683e+00,1.274962737590038131e+01,9.480978988192655166e+00,-1.752745169467806452e+00,-9.966414294930830309e+00,-6.341269706437836717e+00,1.091763945729698548e+01,-5.951221882187770262e+00,-3.963903523425712727e+00,-2.204451005679263886e+00,3.494956929892104380e+00,-2.542568134922754464e+00,-1.079332862099043666e+00,-7.616049041816848053e+00,-2.277065282169976612e+00,1.185816010422701128e+00,2.344589451395122204e+00,3.500520122421995062e-01,-3.651947096441768206e-03,-2.681336310969042014e+00,-5.896878432800981562e-01,1.585738928460137309e+00,-5.749122481304741683e+00,-3.440564132926269281e+00,-2.471730295009506584e+00,3.456711951720035536e+00,-2.612508435748181146e+00,-6.745858643979759650e-01,-7.608936279082377574e+00,-2.527467050760630052e+00,1.323196468760861721e+00,1.854366161448479211e+00,3.254512108004711246e-01,2.318711696144274553e-02,-2.897453177149317494e+00,-3.052358423873299254e-01,1.616788644089767635e+00
